Time,Cell_Type,Cell_ID,Cell_RSSI,WiFi_MAC,WiFi_ID,WiFi_RSSI
signal_20260108_1735.csv,"['Lte', 'Lte', 'Lte', 'Lte']","[493, 15, 473, 478]","[-70, -125, -86, -105]",[],[],[]
signal_20260108_1735.csv,"['Lte', 'Lte', 'Lte', 'Lte']","[493, 15, 473, 478]","[-70, -125, -86, -105]",[],[],[]
signal_20260108_1735.csv,"['Lte', 'Lte', 'Lte', 'Lte']","[493, 15, 473, 478]","[-70, -125, -86, -105]",[],[],[]
signal_20260108_1735.csv,"['Lte', 'Lte', 'Lte', 'Lte']","[493, 15, 473, 478]","[-70, -125, -86, -105]",[],[],[]
signal_20260108_1735.csv,"['Lte', 'Lte', 'Lte', 'Lte']","[493, 15, 473, 478]","[-70, -125, -86, -105]",[],[],[]
signal_20260108_1735.csv,"['Lte', 'Lte', 'Lte', 'Lte']","[493, 15, 473, 478]","[-70, -125, -86, -105]",[],[],[]
signal_20260108_1735.csv,"['Lte', 'Lte', 'Lte', 'Lte']","[493, 15, 473, 478]","[-70, -125, -86, -105]",[],[],[]
signal_20260108_1735.csv,"['Lte', 'Lte', 'Lte', 'Lte']","[493, 15, 473, 478]","[-70, -125, -86, -105]",[],[],[]
signal_20260108_1735.csv,"['Lte', 'Lte', 'Lte', 'Lte']","[493, 15, 473, 478]","[-70, -125, -86, -105]","[68:4a:ae:9f:7e:90, 02:b5:53:61:39:64, ce:29:bd:b0:8c:ee, 70:fd:45:71:14:41, 68:77:da:0b:c0:79, 70:fd:45:71:14:40, 68:4a:ae:9f:7e:92, 68:4a:ae:9f:7e:91, 7c:b5:9b:17:0a:70, 24:37:c3:66:1e:a0, 5c:e8:83:7e:a4:a1, 5c:e8:83:7e:a4:a0, cc:29:bd:e0:8c:ee, 44:a1:91:a5:79:c0, 68:4a:ae:9f:64:70, 44:a1:91:a5:79:c1, 10:9f:4f:bc:f6:3b, 70:fd:45:71:14:52, 16:9f:4f:bc:f6:3b, 70:fd:45:ea:0a:12, 70:fd:45:71:14:50, bc:13:a8:de:51:7f, 70:fd:45:ea:0a:10, 70:fd:45:71:14:51, 70:fd:45:ea:0a:11, c0:49:43:b2:a9:e1, 5c:e8:83:7e:a4:b2, 5c:e8:83:7e:a4:b1, 5c:e8:83:7e:a4:b0, bc:9b:5e:fc:58:c1, 24:69:68:f0:0d:88, 38:a9:1c:2e:95:c5, 38:a9:1c:2e:95:c6, 20:08:89:91:d8:e9, 20:08:89:91:d8:e8]","[.Livat WiFi, 萌宝奇贝_5G, , Wireless_IO, 十二集新中式养生-5G, .Livat WiFi, WirelessDS, Wireless_IO, , SZ034457, Wireless_IO, .Livat WiFi, 洗脸熊-5G, .Livat WiFi, .Livat WiFi, Wireless_IO, 修个机-5G, WirelessDS, , WirelessDS, .Livat WiFi, PPM, .Livat WiFi, Wireless_IO, Wireless_IO, LTE-WiFi_5A1D_5G, WirelessDS, Wireless_IO, .Livat WiFi, 芒果Mango, 艾力斯特, tengye, tengye_5G, Mastet boxing-5G, Master boxing]","[-81, -77, -83, -85, -83, -85, -81, -81, -59, -70, -84, -83, -83, -75, -92, -75, -82, -85, -81, -91, -85, -81, -91, -84, -91, -65, -77, -77, -77, -61, -64, -76, -78, -76, -76]"
signal_20260108_1735.csv,"['Lte', 'Lte', 'Lte']","[493, 15, 473]","[-70, -125, -80]",[],[],[]
signal_20260108_1735.csv,"['Lte', 'Lte', 'Lte']","[493, 15, 473]","[-70, -125, -80]",[],[],[]
signal_20260108_1735.csv,"['Lte', 'Lte', 'Lte']","[493, 15, 473]","[-70, -125, -80]",[],[],[]
signal_20260108_1735.csv,"['Lte', 'Lte', 'Lte']","[493, 15, 473]","[-70, -125, -80]",[],[],[]
signal_20260108_1735.csv,"['Lte', 'Lte', 'Lte']","[493, 15, 473]","[-70, -125, -80]",[],[],[]
signal_20260108_1735.csv,"['Lte', 'Lte', 'Lte']","[493, 15, 473]","[-70, -125, -80]",[],[],[]
signal_20260108_1735.csv,"['Lte', 'Lte', 'Lte']","[493, 15, 473]","[-70, -125, -80]",[],[],[]
signal_20260108_1735.csv,"['Lte', 'Lte', 'Lte']","[493, 15, 473]","[-70, -125, -80]",[],[],[]
signal_20260108_1735.csv,"['Lte', 'Lte', 'Lte']","[493, 15, 473]","[-70, -125, -80]",[],[],[]
signal_20260108_1735.csv,"['Lte', 'Lte', 'Lte']","[493, 15, 473]","[-70, -125, -80]",[],[],[]
signal_20260108_1735.csv,"['Lte', 'Lte', 'Lte']","[493, 15, 473]","[-70, -125, -80]",[],[],[]
signal_20260108_1735.csv,"['Lte', 'Lte', 'Lte']","[493, 15, 473]","[-70, -125, -80]",[],[],[]
signal_20260108_1735.csv,"['Lte', 'Lte', 'Lte']","[493, 15, 473]","[-70, -125, -80]",[],[],[]
signal_20260108_1735.csv,"['Lte', 'Lte', 'Lte']","[493, 15, 473]","[-70, -125, -80]",[],[],[]
signal_20260108_1735.csv,"['Lte', 'Lte', 'Lte']","[493, 15, 473]","[-70, -125, -80]",[],[],[]
signal_20260108_1735.csv,"['Lte', 'Lte', 'Lte']","[493, 15, 473]","[-70, -125, -80]","[24:21:5e:59:de:83, 5c:c5:63:e4:90:00, 1e:e1:92:e7:e6:5c, ca:27:08:45:43:b4, 68:4a:ae:9f:64:a0, 7c:b5:9b:17:0a:70, 68:4a:ae:9f:64:a2, b2:00:73:cc:5c:48, c0:49:43:b2:a9:e1, bc:9b:5e:fc:58:bf, 1e:e1:92:e7:e6:dd, f8:73:1a:df:e4:38, aa:02:db:b7:55:b6, bc:9b:5e:fc:58:c1, 24:69:68:f0:0d:88, 44:a1:91:a5:79:c0, 44:a1:91:a5:79:c1]","[RTL8186-default, 360记录仪XT30-3623, DIRECT-MBUX 71593, Xiaomi 14, .Livat WiFi, , WirelessDS, myCadillac, LTE-WiFi_5A1D_5G, 芒果Mango, DIRECT-MBUX 71593, MOJOSH, , 芒果Mango, 艾力斯特, .Livat WiFi, Wireless_IO]","[-93, -57, -87, -81, -90, -63, -91, -89, -81, -59, -82, -71, -82, -61, -64, -94, -92]"
signal_20260108_1735.csv,"['Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte']","[493, 15, 473, 473, 474, 474, 493]","[-70, -125, -83, -86, -95, -97, -110]",[],[],[]
signal_20260108_1735.csv,"['Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte']","[493, 15, 473, 473, 474, 474, 493]","[-70, -125, -83, -86, -95, -97, -110]",[],[],[]
signal_20260108_1735.csv,"['Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte']","[493, 15, 473, 473, 474, 474, 493]","[-70, -125, -83, -86, -95, -97, -110]",[],[],[]
signal_20260108_1735.csv,"['Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte']","[493, 15, 473, 473, 474, 474, 493]","[-70, -125, -83, -86, -95, -97, -110]",[],[],[]
signal_20260108_1735.csv,"['Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte']","[493, 15, 473, 473, 474, 474, 493]","[-70, -125, -83, -86, -95, -97, -110]",[],[],[]
signal_20260108_1735.csv,"['Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte']","[493, 15, 473, 473, 474, 474, 493]","[-70, -125, -83, -86, -95, -97, -110]",[],[],[]
signal_20260108_1735.csv,"['Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte']","[493, 15, 473, 473, 474, 474, 493]","[-70, -125, -83, -86, -95, -97, -110]",[],[],[]
signal_20260108_1735.csv,"['Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte']","[493, 15, 473, 473, 474, 474, 493]","[-70, -125, -83, -86, -95, -97, -110]",[],[],[]
signal_20260108_1735.csv,"['Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte']","[493, 15, 473, 473, 474, 474, 493]","[-70, -125, -83, -86, -95, -97, -110]",[],[],[]
signal_20260108_1735.csv,"['Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte']","[493, 15, 473, 473, 474, 474, 493]","[-70, -125, -83, -86, -95, -97, -110]",[],[],[]
signal_20260108_1735.csv,"['Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte']","[493, 15, 473, 473, 474, 474, 493]","[-70, -125, -83, -86, -95, -97, -110]",[],[],[]
signal_20260108_1735.csv,"['Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte']","[493, 15, 473, 473, 474, 474, 493]","[-70, -125, -83, -86, -95, -97, -110]",[],[],[]
signal_20260108_1735.csv,"['Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte']","[493, 15, 473, 473, 474, 474, 493]","[-70, -125, -83, -86, -95, -97, -110]",[],[],[]
signal_20260108_1735.csv,"['Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte']","[493, 15, 473, 473, 474, 474, 493]","[-70, -125, -83, -86, -95, -97, -110]",[],[],[]
signal_20260108_1735.csv,"['Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte']","[493, 15, 473, 473, 474, 474, 493]","[-70, -125, -83, -86, -95, -97, -110]",[],[],[]
signal_20260108_1735.csv,"['Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte']","[493, 15, 473, 473, 474, 474, 493]","[-70, -125, -83, -86, -95, -97, -110]","[70:fd:45:4a:d8:50, 70:fd:45:4b:1c:02, 70:fd:45:4a:d8:51, 70:fd:45:4b:1c:01, 3c:68:01:56:8d:79, 70:fd:45:4a:d8:52, 1e:e1:92:e7:e6:5c, 70:fd:45:4b:1c:00, f8:64:b8:7d:04:26, 72:9b:80:27:b7:20, 00:80:43:20:52:5e, 42:70:b7:6c:d7:d1, da:5d:92:da:8f:62]","[.Livat WiFi, WirelessDS, Wireless_IO, Wireless_IO, MIFI-8D79, WirelessDS, DIRECT-MBUX 71593, .Livat WiFi, Purcotton, DIRECT-Xiaomi SU7_596161, 2E:D8:26, HUAWEI-1GV7VT, suiren_978017]","[-91, -86, -91, -86, -94, -91, -85, -86, -83, -73, -95, -79, -95]"
signal_20260108_1735.csv,"['Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte']","[493, 15, 473, 473, 471, 176, 493, 15, 16, 124]","[-70, -125, -86, -89, -91, -114, -115, -119, -126, -128]",[],[],[]
signal_20260108_1735.csv,"['Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte']","[493, 15, 473, 473, 471, 176, 493, 15, 16, 124]","[-70, -125, -86, -89, -91, -114, -115, -119, -126, -128]",[],[],[]
signal_20260108_1735.csv,"['Lte', 'Lte', 'Lte', 'Lte']","[493, 15, 473, 493]","[-70, -125, -44, -112]",[],[],[]
signal_20260108_1735.csv,"['Lte', 'Lte', 'Lte']","[493, 15, 471]","[-70, -125, -44]",[],[],[]
signal_20260108_1735.csv,"['Lte', 'Lte', 'Lte']","[493, 15, 471]","[-70, -125, -44]",[],[],[]
signal_20260108_1735.csv,"['Lte', 'Lte', 'Lte']","[493, 15, 471]","[-70, -125, -44]",[],[],[]
signal_20260108_1735.csv,"['Lte', 'Lte', 'Lte']","[493, 15, 471]","[-70, -125, -44]",[],[],[]
signal_20260108_1735.csv,"['Lte', 'Lte', 'Lte']","[493, 15, 471]","[-70, -125, -44]",[],[],[]
signal_20260108_1735.csv,"['Lte', 'Lte', 'Lte']","[493, 15, 471]","[-70, -125, -44]",[],[],[]
signal_20260108_1735.csv,"['Lte', 'Lte', 'Lte']","[493, 15, 471]","[-70, -125, -44]",[],[],[]
signal_20260108_1735.csv,"['Lte', 'Lte', 'Lte']","[493, 15, 471]","[-70, -125, -44]",[],[],[]
signal_20260108_1735.csv,"['Lte', 'Lte', 'Lte']","[493, 15, 471]","[-70, -125, -44]",[],[],[]
signal_20260108_1735.csv,"['Lte', 'Lte', 'Lte']","[493, 15, 471]","[-70, -125, -44]",[],[],[]
signal_20260108_1735.csv,"['Lte', 'Lte', 'Lte']","[493, 15, 471]","[-70, -125, -44]",[],[],[]
signal_20260108_1735.csv,"['Lte', 'Lte', 'Lte']","[493, 15, 471]","[-70, -125, -44]",[],[],[]
signal_20260108_1735.csv,"['Lte', 'Lte', 'Lte']","[493, 15, 471]","[-70, -125, -44]","[5c:e8:83:7e:a4:f2, 16:da:84:76:d0:d6, 5c:e8:83:7e:a4:f1, 5c:e8:83:7e:a4:f0, 54:f2:9f:c1:b6:95, 70:fd:45:4b:1c:10, 3c:68:01:56:8d:79, 70:fd:45:4b:1c:12, 70:fd:45:4b:1c:11, 1a:4d:f4:5c:6d:81, 8c:59:dc:94:22:43, 52:11:2f:68:e0:3a]","[WirelessDS, DIRECT-Xiaomi_YU7_Pro_882998, Wireless_IO, .Livat WiFi, DDPAI_MINIPro_B695, .Livat WiFi, MIFI-8D79, WirelessDS, Wireless_IO, HONOR 100 Pro, RWY-3847fd9f, yu7]","[-83, -89, -83, -83, -57, -89, -78, -89, -89, -72, -70, -90]"
signal_20260108_1735.csv,"['Lte', 'Lte', 'Lte']","[493, 15, 471]","[-70, -125, -82]",[],[],[]
signal_20260108_1735.csv,"['Lte', 'Lte', 'Lte']","[493, 15, 471]","[-70, -125, -82]",[],[],[]
