Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
16:30:26:310,-1.3089,1.9047,9.9039,71.2351,1.1655,-2.3565,-0.5807,-0.0418
16:30:26:319,-1.3089,1.9047,9.9039,71.7907,1.1655,-2.3565,-0.5807,-0.0321
16:30:26:325,-0.8279,1.9454,9.2291,71.4389,1.1655,-2.3565,-0.5807,-0.013
16:30:26:332,-0.8949,1.8592,9.5569,70.2248,-0.1686,0.0344,0.0179,-0.0168
16:30:26:340,-0.9834,1.8066,9.5976,71.6413,-0.1857,-0.1525,-0.0187,-0.019
16:30:26:345,-0.9787,1.7755,9.667,72.1243,-0.1478,-0.271,-0.0481,-0.0193
16:30:26:349,-0.9954,1.7324,9.8776,71.0226,-0.0916,-0.2307,-0.0566,-0.0196
16:30:26:362,-0.9595,1.7396,9.868,72.4871,-0.0391,-0.1953,-0.0419,-0.0195
16:30:26:377,-0.871,1.797,9.7531,70.3365,-0.0037,-0.1892,-0.0102,-0.0185
16:30:26:396,-0.9547,1.9071,9.813,71.2684,0.0024,-0.1611,0.0081,-0.0181
16:30:26:415,-0.8925,1.8114,9.7244,71.3389,-0,-0.133,0.0179,-0.0176
16:30:26:435,-0.7872,1.7539,9.5043,71.2253,0.0012,-0.0475,0.0423,-0.0173
16:30:26:457,-0.7968,1.8616,9.5833,72.5699,-0.0122,0.0612,0.057,-0.018
16:30:26:479,-0.8303,1.864,9.8201,71.2291,-0.033,0.0527,0.068,-0.0185
16:30:26:498,-0.8327,1.8185,9.9637,72.0005,-0.0257,-0.1024,0.0558,-0.0177
16:30:26:518,-0.7466,1.6989,9.6957,71.9888,0.0354,-0.2429,0.046,-0.0155
16:30:26:537,-0.6365,1.7587,9.4684,71.5714,0.1087,-0.21,0.0448,-0.0131
16:30:26:557,-0.6078,1.8855,9.5593,71.5714,0.1319,-0.0719,0.0607,-0.0118
16:30:26:579,-0.6293,1.9214,9.5306,71.2351,0.1038,-0.0206,0.0655,-0.0111
16:30:26:597,-0.524,1.9143,9.5952,70.9049,0.0171,-0.0743,0.0448,-0.01
16:30:26:616,-0.6915,1.9358,9.7316,71.9044,0.0159,-0.0523,0.0179,-0.0091
16:30:26:640,-0.6485,1.8209,9.7173,69.4656,0.0367,-0.0523,0.013,-0.0086
16:30:26:656,-0.7226,1.8831,9.679,70.6212,0.0684,-0.0682,0.0264,-0.0075
16:30:26:678,-0.6891,1.864,9.7077,72.2318,0.1075,-0.0682,0.046,-0.0069
16:30:26:698,-0.6389,1.919,9.8154,71.744,0.149,-0.1049,0.0594,-0.0056
16:30:26:720,-0.5647,2.0267,9.7507,72.0668,0.1833,-0.1599,0.0521,-0.0037
16:30:26:739,-0.4259,2.0722,9.6837,70.1094,0.2162,-0.1586,0.0631,-0.0014
16:30:26:758,-0.3924,2.1583,9.8967,72.1205,0.2443,-0.1085,0.068,0.0005
16:30:26:778,-0.2943,2.1631,9.8249,70.2533,0.2724,-0.122,0.0643,0.0028
16:30:26:798,-0.2919,2.2469,9.5856,71.9076,0.3079,-0.1305,0.0546,0.005
16:30:26:817,-0.4475,2.345,9.7771,70.4232,0.3519,-0.0475,0.0558,0.0064
16:30:26:837,-0.4211,2.3497,9.9565,69.3737,0.4252,-0.045,0.0826,0.0078
16:30:26:857,-0.2704,2.3928,9.5593,71.1865,0.5559,-0.1513,0.101,0.0108
16:30:26:878,-0.0407,2.5436,9.0832,72.2729,0.6903,-0.1134,0.0753,0.0141
16:30:26:900,-0.3111,2.8211,9.0784,69.9031,0.7025,0.038,-0.0126,0.0155
16:30:26:918,-0.5025,2.8307,9.0233,69.9201,0.5669,0.0698,-0.0578,0.0159
16:30:26:941,-0.4977,2.8427,8.8606,70.9871,0.3689,-0.0365,-0.0383,0.0169
16:30:26:975,-0.5504,2.9264,8.8822,71.0278,0.1759,-0.0939,0.002,0.018
16:30:26:980,-0.4594,2.8905,9.1573,70.7206,0.0244,-0.0865,0.0374,0.0188
16:30:26:997,-0.2752,2.8451,9.198,68.6251,-0.0709,-0.0988,0.057,0.0198
16:30:27:019,-0.1244,2.8953,9.1908,70.7471,-0.1148,-0.0963,0.0509,0.0208
16:30:27:039,-0.1172,2.9073,9.4588,70.6269,-0.1295,-0.0548,0.0277,0.0214
16:30:27:059,-0.2034,2.8618,9.4684,69.0294,-0.0818,-0.0902,-0.0322,0.0226
16:30:27:083,-0.2249,2.8594,9.4229,70.9871,-0.033,-0.0438,-0.0297,0.023
16:30:27:100,-0.2608,2.8211,9.4995,72.3289,0.011,-0.0023,-0.0139,0.0231
16:30:27:118,-0.2895,2.8163,9.4253,70.2847,0.0403,-0.0438,-0.0187,0.0236
16:30:27:137,-0.1603,2.7829,9.2674,71.0278,0.0525,-0.0902,-0.0224,0.0246
16:30:27:158,-0.3087,2.8786,9.2171,71.3908,0.0379,-0.0414,-0.0371,0.025
16:30:27:180,-0.3972,2.8881,9.2315,71.2564,-0,0.0332,-0.0383,0.0246
16:30:27:200,-0.3159,2.8618,9.4636,69.9091,-0.0476,0.0295,-0.0224,0.0242
16:30:27:220,-0.3374,2.8762,9.5689,71.4895,-0.0867,-0.0633,-0.0041,0.0244
16:30:27:237,-0.2608,2.7829,9.5091,71.1865,-0.1026,-0.1562,0.0081,0.0255
16:30:27:257,-0.2823,2.7876,9.3679,71.7371,-0.0953,-0.1403,-0.0041,0.0265
16:30:27:279,-0.2536,2.7206,9.3535,71.4895,-0.0831,-0.0548,0.0008,0.0267
16:30:27:300,-0.1244,2.6393,9.2746,71.099,-0.0733,-0.0304,0.0301,0.0269
16:30:27:320,-0.1268,2.7182,9.2794,71.8913,-0.0794,-0.0719,0.0325,0.0276
16:30:27:336,-0.134,2.68,9.4038,71.799,-0.0953,-0.1085,0.0008,0.0285
16:30:27:356,-0.1747,2.6895,9.3009,69.7464,-0.1087,-0.1244,-0.0139,0.0293
16:30:27:378,-0.1029,2.6728,9.3416,69.8842,-0.1222,-0.0646,0.013,0.0298
16:30:27:399,0.0215,2.7254,9.533,71.4495,-0.1356,-0.0047,0.0374,0.0298
16:30:27:419,-0.0144,2.7541,9.6885,70.2865,-0.1429,-0.0218,0.0252,0.0299
16:30:27:437,-0.1244,2.6895,9.7316,72.0519,-0.1332,-0.0817,0.0045,0.0304
16:30:27:458,-0.0359,2.601,9.5234,71.2313,-0.0941,-0.1171,-0.0017,0.0313
16:30:27:480,-0.0215,2.6608,9.5306,71.9628,-0.0537,-0.0499,-0.0065,0.0318
16:30:27:514,-0.079,2.5723,9.4804,71.7867,-0.011,0.0148,-0.0102,0.0314
16:30:27:519,0.0287,2.5172,9.5067,71.7867,-0.022,-0.0609,-0.0273,0.032
16:30:27:535,-0.1436,2.4933,9.277,69.0376,-0.0354,-0.0609,-0.0383,0.0325
16:30:27:554,-0.1651,2.4933,9.6048,70.2072,-0.0085,0.093,-0.0249,0.0315
16:30:27:575,-0.1866,2.5627,9.7029,72.7397,0.0513,0.1639,0.0118,0.0301
16:30:27:594,-0.0574,2.5938,9.5139,71.2702,0.1148,0.1101,0.0277,0.0296
16:30:27:615,0.0072,2.6824,9.4708,71.1283,0.1442,0.0698,0.0106,0.0297
16:30:27:635,-0.1172,2.7829,9.3823,72.8631,0.1319,0.0564,-0.0187,0.0296
16:30:27:655,-0.2847,2.6919,9.2076,71.9628,0.0953,0.0612,-0.0297,0.0292
16:30:27:679,-0.2823,2.6082,9.2722,71.4054,0.0538,0.0625,-0.0126,0.0287
16:30:27:698,-0.3111,2.6991,9.5163,69.8988,0.0049,0.0307,-0.0041,0.0284
16:30:27:715,-0.1771,2.6871,9.5115,71.7496,-0.0305,-0.0194,0.0093,0.0286
16:30:27:736,-0.1436,2.7494,9.5641,71.817,-0.0428,-0.0181,0.0216,0.0288
16:30:27:755,-0.1244,2.7374,9.5522,70.9956,-0.0354,0.0234,0.024,0.0286
16:30:27:778,-0.1436,2.6488,9.4373,70.8726,-0.0171,0.0148,0.0118,0.0286
